,Crystal_Structure,Mohs_Hardness,Diaphaneity,Specific_Gravity,Optical,Refractive_Index,Dispersion,Molar_Mass,Molar_Volume,Calculated_Density
2399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.821004,0.033710699999999996,6.348
2400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.468151,0.24662775,1.994
2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.74364,0.033656450000000004,10.746
2402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.8669259999998,0.2577242,2.161
2403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.454362,0.04485406,4.042
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.62939,0.02243728,8.753
2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.89574,0.03363229,2.07
2406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8964,0.01124429,6.193
2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.75873,0.0336885,10.169
2408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.9916599999998,0.11176824,4.968
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.9916599999998,0.11176824,4.968
2410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.5994,0.0112164,10.626
2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.9034,0.06724688000000001,7.108
2412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.9368359999999,0.1797193,6.267
2413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.8499,0.20169807,1.209
2414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.673555,0.33638473,3.33
2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.3913260000004,0.2022228,7.184
2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768.1383800000012,0.3136942999999999,7.324
2417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3158.965302,0.6838368200000001,3.834
2418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.369211,0.08991569,9.244
2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.6963400000002,0.08987120999999999,6.8679999999999986
2420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.7042900000001,0.13456619999999994,6.481
2421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.751362,0.04491256999999999,9.956
2422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0051,0.04480874,2.7230000000000003
2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.87838,0.22470802,5.976
2424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.807332,0.03365149,8.899
2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.24018,0.05604279999999999,9.541
2426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.895548,0.0112306,9.748
2427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.64110000000005,0.1009298,3.525
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.265496,0.19060411,4.3210000000000015
2429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.5135,0.05602979,3.059
2430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.033989,0.06731279,6.869
2431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.7661,0.033144599999999996,13.467
2432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.885108,0.07845415,4.315
2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0005940000002,0.14575832,3.274
2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.22306,0.3696526,2.971
2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.75,0.2129084,0.915
2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.774,0.21289868,0.841
2437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.734339,0.03364478,11.267
2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.692117,0.16827493999999996,6.825
2439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.7936,0.156876,4.745
2440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.68302,0.1232767,3.007
2441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.6304,0.17930939999999998,2.6
2442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.478578,0.06759108000000001,11.279000000000002
2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.8913610000002,0.12338562,4.802
2444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.652326000001,0.40377781,5.216
2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.333369,0.12331482,6.275
2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.6024789999999,0.23551615999999995,2.772
2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.479612,0.21288195,2.201
2448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0183,0.13447585999999995,2.722
2449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.518278,0.20167078,2.389
2450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.020504,0.12320959999999995,3.705
2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.5517,0.033635160000000004,4.48
2452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.470144,0.3362070999999999,3.319
2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4870.55365,0.5939093000000001,6.807
2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.6234,0.06726347,4.845
2455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.39784,0.0224321,2.568
2456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.09828,0.0896622,2.102
2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.38640299999997,0.0672622,3.114
2458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.1631,0.10092684,5.832000000000002
2459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.38640299999997,0.0672622,3.114
2460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.39534,0.07846619999999999,2.649
2461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7029,0.0112541,8.091000000000001
2462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.7306,0.0449126,6.0939999999999985
2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.49554,0.033673800000000004,3.069
2464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.23738,0.08986989999999999,5.5070000000000014
2465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.240025,0.07854136,4.4830000000000005
2466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.240025,0.07854136,4.4830000000000005
2467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.253564,0.07858304,6.1179999999999986
2468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.030269,0.04488088,8.562999999999999
2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.680124,0.10110936000000002,5.218
2470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.514056,0.10101396,4.384
2471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.680124,0.10110936000000002,5.218
2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.444992,0.11226766,4.373
2473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.3662499999997,0.07835035999999998,8.871
2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.5902990000002,0.04500881,11.592
2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.34505,0.06735577000000001,4.625
2476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480.3183359999994,0.15718064999999998,7.817
2477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.056302,0.16808499999999998,0.652
2478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.78981600000003,0.06733740999999999,4.533
2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.369182,0.07846428,6.107
2480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.824252,0.0447106,11.952
2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.848922,0.11204009,1.384
2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.547201,0.06728953,5.915
2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.979302,0.33597147999999993,3.236
2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.176424,0.25763129999999995,3.944
2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.4400300000002,0.10108322000000004,12.845999999999998
2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.51274,0.14570809999999998,1.216
2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.308762,0.0446677,4.484
2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.1911069999999,0.1233279,5.251
2489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.2464220000006,0.21311331999999994,6.852
2490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.4363999999998,0.08966927,4.836
2491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.09224799999996,0.06725901,1.741
2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.513957,0.17949946999999994,3.387
2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.144439,0.01124399,8.204
2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.881063,0.05610841999999999,6.699
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.5687,0.08979000000000001,4.063
2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.785,0.05604495999999999,10.63
2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.4895799999998,0.08971818999999999,6.2120000000000015
2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.2661999999998,0.08974034999999997,13.552
2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.383,0.05604049999999999,5.352
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.3582,0.033641000000000004,13.357
2501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.413203,0.03366431,5.9270000000000005
2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.17060000000004,0.04483258,4.465
2503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.6352,0.03365731,3.517
2504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.25438,0.07846389999999999,2.013
2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.629768,0.07872651000000001,7.787000000000001
2506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.31357,0.2581775399999999,5.961
2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.00420000000014,0.07748158000000001,4.649
2508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.73409,0.05606659,9.248
2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1623.862916,0.1682140299999999,8.012
2510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3716.496019,0.45967804,6.711
2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0817969999997,0.10099879,6.09
2512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.2569530000003,0.10099825,6.831
2513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.88180800000004,0.08972287,4.06
2514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.9739959999997,0.1011008,7.364
2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.127184,0.08990616,10.636
2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.13284,0.08996578000000001,8.332
2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.936881,0.08982465000000002,5.9129999999999985
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.815014,0.10123858,8.32
2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.420802,0.08994992,8.401
2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.9989999999998,0.11208537999999996,4.539
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.77829,0.1120504,6.939
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.635425,0.056087869999999984,3.635
2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.5085,0.19045634,1.3530000000000002
2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.8431,0.12218301,8.606
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.09938,0.2129053,2.016
2526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.445868,0.02253229,13.241
2527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6147.91918,0.80638844,6.3279999999999985
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.1937680000001,0.2689156500000001,1.084
2529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.10571999999999,0.12328924,0.701
2530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.08678,0.11207393,0.675
2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.9152350000004,0.16842127999999995,11.674
2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.053884,0.02248588,6.129
2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.71138,0.08965642,4.3210000000000015
2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.4053,0.15682059999999998,5.692
2535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6937,0.0336281,3.0780000000000003
2536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.80645,0.06726791000000001,5.8210000000000015
2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.990038,0.06747468999999999,9.681
2538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.41645,0.06729591000000001,6.419
2539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.67431000000002,0.0672563,3.1180000000000003
2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.3078000000003,0.11214158,6.812
2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.82441200000005,0.044905440000000005,5.449
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0311,0.04480652,4.4830000000000005
2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.7131,0.07853993,12.34
2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.370557,0.06725236,2.732
2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0482000000003,0.2017819,3.032
2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.9206700000001,0.02242174,10.806
2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.385539,0.07860298000000003,6.646
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.055999,0.16812241999999994,4.508
2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0264,0.0672778,3.208
2550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4343.61495,0.47200582,7.638
2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.5201460000003,0.07853990000000001,7.456
2552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.05854,0.24649289,1.078
2553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.19207999999998,0.0560524,2.372
2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.08509,0.05602799,5.601
2555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.98318,0.0224287,6.105
2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.20745,0.011223109999999998,13.623
2557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.96882,0.12310846,2.946
2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.312,0.0559095,5.9129999999999985
2559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.6937,0.0336281,3.0780000000000003
2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.006239,0.03362309,2.716
2561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.4894,0.0112346,8.311
2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.775006,0.05609641,7.5870000000000015
2563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.862336,0.0225573,7.5379999999999985
2564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0713109999997,0.13455071999999998,4.46
2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.81774,0.01120139,1.839
2566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941.022496,0.18994396,4.112
2567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.266702,0.40389368,5.252999999999999
2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0849,0.0112081,3.265
2569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.8935,0.16808421999999995,6.497999999999998
2570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0498,0.13461338,3.687
2571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.326619,0.0560553,1.945
2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.220722,0.134481,1.606
2573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.25618,0.05605637999999999,5.689
2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.956036,0.0673451,5.2620000000000005
2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.74300000000005,0.05602789,5.907
2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.92896000000002,0.11208497,1.614
2577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896.1430600000012,0.7173822399999998,3.3510000000000004
2578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.93684999999998,0.02239935,3.221
2579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.01425,0.033621250000000005,3.531
2580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274.5641150000001,0.11213929,9.434
2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.4008,0.07847389999999999,3.05
2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.56520000000006,0.08966898,3.384
2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.1673900000002,0.04487814,13.504
2584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.994052,0.06732919000000001,7.557
2585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.2223799999998,0.08985189999999997,5.341
2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.5328,0.0224808,13.089
2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.052468,0.08963249000000001,2.278
2588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.608162,0.06721427,3.922
2589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.296605,0.07849880000000001,2.9530000000000003
2590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.446939,0.12334088,6.443
2591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.00799,0.03363887,7.7970000000000015
2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.80404,0.12326299,1.1909999999999998
2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.897512,0.15754100000000001,5.948
2594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.665423,0.16824158999999994,3.062
2595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.2668,0.10082253,5.9289999999999985
2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.102562,0.0224479,8.175
2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.5666,0.0785778,4.0939999999999985
2598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.70834900000003,0.03367796,5.612
2599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.02645,0.01123456,9.089
2600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.6702340000004,0.22425234,4.3660000000000005
2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.99743,0.08964224999999999,2.954
2602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.7714700000001,0.12322067,6.034
2603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14241.839599999998,1.2110609899999998,9.761
2604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.8574480000002,0.17945709999999998,3.621
2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.1033160000004,0.2243134,5.04
2606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.55059,0.056063800000000004,6.093
2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.387768,0.011106589999999998,11.463
2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.06697,0.04485779999999999,6.292000000000002
2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.509524,0.05608926999999999,5.335
2610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.819562,0.02241609,4.4
2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.55565,0.10091805,5.022
2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.465536,0.033735580000000015,7.909
2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.6476040000002,0.24673878,4.607
2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.292059,0.07850497,2.995
2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.30704,0.03344309,2.688
2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.05619000000013,0.04486528,5.921
2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.7094,0.011212200000000002,9.972
2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1604.81236,0.24662183,5.401
2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.825939,0.04471298,5.5470000000000015
2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.622718,0.10087088,5.609
2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.91574999999995,0.06724573,3.603
2622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.495827,0.13452581,4.513
2623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.89956,0.0448185,6.443
2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.529103,0.0222579,3.525
2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.4861349999999,0.13464758999999996,4.978
2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.369668,0.13459204,5.645
2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.47061,0.2018133,3.835
2628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.50038000000006,0.134494,2.262
2629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.2559590000014,0.40367537,8.322000000000001
2630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0174,0.06729058,3.824
2631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.65202999999997,0.30255709999999997,0.866
2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.2771389999998,0.11218806,5.7429999999999986
2633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.11896000000002,0.11201718,1.779
2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.6485,0.16804739999999996,3.54
2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.001968,0.20209939999999998,6.501
2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.342207,0.11215847,5.2570000000000014
2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.36275,0.04493512,7.1370000000000005
2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.55847000000006,0.07844609,2.757
2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.9654,0.42579724,3.84
2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.6515,0.0334403,6.817
2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.8535,0.0895039,3.003
2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.1018,0.1119778,3.5660000000000003
2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.6366389999994,0.20201822,6.646
2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.9341200000001,0.06725981,6.749
2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.000346,0.11206859,5.725
2646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.1909,0.06725121,5.914
2647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.2209899999998,0.13416119999999998,10.865
2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.742514,0.42586277,2.506
2649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.11088,0.16811389999999998,2.148
2650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.2188,0.0224596,5.0710000000000015
2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46738,0.033437,1.253
2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.45661,0.04483079,4.433
2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.478818,0.011106849999999998,11.395
2654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.85574,0.35863253999999994,2.825
2655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.7972,0.0897008,2.894
2656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0024,0.033142790000000005,5.234
2657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.297146,0.05611958,4.323
2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.7123,0.0560735,4.658
2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.278378,0.05607288,4.711
2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.229378,0.05606988,3.393
2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.14104,0.08980138,3.92
2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.7748,0.0224178,12.765
2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.298368,0.04486792999999999,6.85
2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.44091,0.22414859999999995,3.568
2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.7116,0.04480696,3.94
2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.802037,0.17913799999999994,2.575
2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.66536200000002,0.04481518,3.828
2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.91677,0.06720673,4.9510000000000005
2669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.75979,0.08971968000000001,4.198
2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.9678,0.08933079,9.384
2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.3199,0.08967779999999999,10.202
2672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.468536,0.11213089999999999,3.786
2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.8979539999998,0.12352639999999998,9.245
2674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.842446,0.0785996,8.826
2675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.39075,0.01103735,6.7970000000000015
2676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.860596,0.15697472999999995,4.43
2677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.972159,0.07852200000000001,4.016
2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.821446,0.16793529,2.549
2679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.60286,0.20172921,1.994
2680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.6058,0.02241729,7.761
2681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.3981700000004,0.3584732,2.805
2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.86848,0.16820269999999998,4.776
2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.76748000000003,0.0672599,2.6010000000000004
